Name,Value,DOB,Season,Competition,Club ID#,PPG,Goals,Assists,Minutes,Age,Yellow Cards,Double Yellow,Red Card
Hakim Ziyech,36.00,"Mar 19, 1993",2015,Eredivisie,33,1.21,17,12,2.952',22,6 , - , -
Hakim Ziyech,36.00,"Mar 19, 1993",2015,KNVB Beker,1,000,-,-,90',22,- , - , -
Hakim Ziyech,36.00,"Mar 19, 1993",2016,Eredivisie,28,2.43,7,12,2.402',23,2 , - , -
Hakim Ziyech,36.00,"Mar 19, 1993",2016,Eredivisie,4,1.50,2,1,360',23,1 , - , -
Hakim Ziyech,36.00,"Mar 19, 1993",2016,Europa League,13,1.62,2,5,999',23,1 , 1 , -
Hakim Ziyech,36.00,"Mar 19, 1993",2016,KNVB Beker,1,3.00,1,2,73',23,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2010,Coupe de France,1,000,-,-,69',20,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2010,Coupe de la Ligue,-,-,-,-,-,20,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2010,Ligue 1,4,000,-,-,73',20,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2011,Coupe de France,1,000,-,-,7',21,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2011,Coupe de la Ligue,1,000,-,-,32',21,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2011,Ligue 1,9,0.67,1,-,186',21,1 , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2012,Coupe de France,2,1.50,-,-,39',22,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2012,Coupe de la Ligue,1,3.00,-,1,38',22,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2012,Ligue 1,34,1.26,15,5,2.501',22,1 , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2013,Coupe de France,2,1.50,-,-,63',23,1 , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2013,Coupe de la Ligue,2,1.50,1,-,24',23,- , - , -
Wissam Ben Yedder,36.00,"Aug 12, 1990",2013,Ligue 1,38,1.29,16,5,3.003',23,2 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2009,Europa League,2.0,0.5,-,1,52',19,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2009,Premier Liga,13.0,2.85,5,1,578',19,3 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2010,Champions League,10.0,2.1,2,3,638',20,1 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2010,Premier Liga,27.0,2.33,5,7,1.702',20,4 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2010,Ukrainian Cup,4.0,3.0,-,-,180',20,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2010,Ukrainian Super Cup,1.0,3.0,-,1,90',20,1 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2011,Champions League,5.0,1.0,-,-,203',21,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2011,Premier Liga,27.0,2.59,6,3,1.453',21,5 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2011,Ukrainian Cup,4.0,3.0,1,-,240',21,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2011,Ukrainian Super Cup,1.0,0.0,-,-,90',21,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2012,Champions League,5.0,2.0,1,1,101',22,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2012,Premier Liga,27.0,2.59,5,2,1.309',22,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2012,Ukrainian Cup,3.0,3.0,-,-,100',22,1 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2012,Ukrainian Super Cup,1.0,3.0,1,-,65',22,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2013,Champions League,6.0,1.33,2,2,515',23,1 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2013,Europa League,2.0,0.5,-,-,177',23,1 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2013,Premier Liga,27.0,2.3,4,11,2.085',23,1 , - , -
Douglas Costa,36.00,"Sep 14, 1990",2013,Ukrainian Cup,3.0,2.0,1,1,176',23,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2013,Ukrainian Super Cup,1.0,3.0,-,-,90',23,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2009,Libertadores,2.0,2.0,-,-,11',19,- , - , -
Douglas Costa,36.00,"Sep 14, 1990",2009,Série A,22.0,1.36,1,4,1.104',19,2 , 1 , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2015,Allianz Cup,4,3.00,-,2,179',19,1 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2015,Champions League,7,1.57,1,-,495',19,2 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2015,Liga NOS,18,2.56,3,6,915',19,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2015,Liga Pro,5,2.20,3,2,425',19,1 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2015,Supertaça,1,000,-,-,9',19,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2015,Taça de Portugal Placard,1,000,-,-,90',19,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2016,Allianz Cup,2,3.00,2,-,180',20,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2016,Champions League,6,1.33,2,1,422',20,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2016,Coupe de France,4,3.00,-,-,146',20,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2016,Liga NOS,16,2.44,2,3,1.198',20,1 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2016,Ligue 1,7,2.71,-,1,138',20,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2016,Supertaça,-,-,-,-,-,20,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2016,Taça de Portugal Placard,4,3.00,1,3,199',20,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2017,Copa del Rey,5,2.00,1,-,282',21,2 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2017,LaLiga,33,2.00,5,11,2.437',21,2 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2017,Ligue 1,1,3.00,-,-,4',21,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2017,Trophée des Champions,1,3.00,-,-,4',21,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2018,Champions League,4,1.00,-,-,317',22,1 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2018,Copa del Rey,2,3.00,-,-,180',22,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2018,Europa League,8,2.00,3,1,506',22,1 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2018,LaLiga,25,1.76,5,3,1.468',22,2 , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2019,Champions League,3,000,-,-,198',23,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2019,Copa del Rey,1,000,-,-,22',23,- , - , -
Gonçalo Guedes,36.00,"Nov 29, 1996",2019,LaLiga,21,1.05,2,2,1.266',23,3 , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2013,Primavera C,1,3.00,2,-,90',19,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2013,Serie B,38,1.66,12,7,2.452',19,9 , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2013,Serie B Play-off,1,000,-,-,85',19,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2014,Europa League,3,3.00,2,-,166',20,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2014,Primavera A,2,3.00,-,-,95',20,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2014,Serie A,7,1.71,1,2,212',20,2 , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2015,Coppa Italia,1,000,-,-,90',21,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2015,Europa League,7,1.57,4,-,470',21,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2015,Serie A,33,1.64,2,5,2.274',21,6 , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2016,Coppa Italia,2,1.50,1,-,165',22,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2016,Europa League,8,2.00,2,1,409',22,2 , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2016,Serie A,32,1.56,11,4,2.277',22,5 , - , 1
Federico Bernardeschi,36.00,"Feb 16, 1994",2017,Champions League,5,1.60,1,1,136',23,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2017,Coppa Italia,3,3.00,-,-,129',23,- , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2017,Serie A,22,2.45,4,5,821',23,4 , - , -
Federico Bernardeschi,36.00,"Feb 16, 1994",2017,Supercoppa Italiana,1,000,-,-,18',23,- , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2010,Coupe de France,2,1.50,-,-,47',19,1 , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2010,Ligue 1,9,1.33,-,-,150',19,- , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2011,Coupe de France,1,000,-,-,16',20,1 , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2011,Coupe de la Ligue,1,000,-,-,74',20,- , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2011,Ligue 1,21,0.90,3,-,862',20,- , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2012,Coupe de France,3,2.00,1,-,136',21,- , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2012,Coupe de la Ligue,2,1.50,2,-,114',21,- , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2012,Ligue 1,33,0.97,8,1,2.302',21,4 , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2013,Coupe de France,2,1.50,-,-,150',22,- , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2013,Coupe de la Ligue,2,1.50,-,-,210',22,- , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2013,Ligue 1,31,0.94,7,2,2.022',22,3 , 1 , -
Cédric Bakambu,36.00,"Apr 11, 1991",2014,Süper Lig,27,1.63,13,5,1.839',23,4 , - , -
Cédric Bakambu,36.00,"Apr 11, 1991",2014,Türkiye Kupasi,12,1.83,8,2,916',23,- , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2012,Coppa Italia,1,000,-,-,32',19,- , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2012,Serie A,27,0.78,3,-,1.251',19,2 , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2013,Coppa Italia,2,1.50,-,-,175',20,- , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2013,Serie B,28,2.21,5,6,1.937',20,4 , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2014,Coppa Italia,1,000,-,-,90',21,- , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2014,Serie A,34,1.26,13,10,2.964',21,3 , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2015,Champions League,7,1.71,1,-,419',22,1 , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2015,Coppa Italia,4,3.00,2,-,199',22,1 , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2015,Serie A,34,2.32,19,7,2.463',22,1 , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2015,Supercoppa Italiana,1,3.00,1,-,28',22,- , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2016,Champions League,11,2.36,4,-,797',23,1 , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2016,Coppa Italia,5,2.40,4,1,367',23,- , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2016,Serie A,31,2.35,11,7,2.153',23,2 , - , -
Paulo Dybala,36.00,"Nov 15, 1993",2016,Supercoppa Italiana,1,000,-,-,53',23,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2012,Champions League,4,1.50,-,1,316',20,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2012,Coupe de France,1,3.00,-,-,14',20,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2012,Ligue 1,10,2.50,-,5,738',20,1 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2013,Champions League,10,2.20,-,1,494',21,1 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2013,Coupe de France,2,1.50,-,-,117',21,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2013,Coupe de la Ligue,4,3.00,-,2,340',21,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2013,Ligue 1,36,2.31,5,13,1.929',21,2 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2013,Trophée des Champions,1,3.00,-,1,90',21,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2014,Champions League,8,1.63,-,1,506',22,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2014,Coupe de France,4,3.00,1,-,203',22,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2014,Coupe de la Ligue,4,3.00,-,3,270',22,2 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2014,Ligue 1,29,2.10,7,6,1.899',22,2 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2014,Trophée des Champions,1,3.00,-,-,4',22,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2015,Champions League,9,1.89,2,-,366',23,1 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2015,Coupe de France,6,3.00,1,1,187',23,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2015,Coupe de la Ligue,4,3.00,1,-,207',23,1 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2015,Ligue 1,36,2.50,9,4,2.327',23,3 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2015,Trophée des Champions,1,3.00,-,-,82',23,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2011,Copa Sudamericana,3,1.00,1,1,240',19,- , - , -
Lucas Moura,36.00,"Aug 13, 1992",2011,Série A,28,1.64,9,4,2.367',19,6 , 1 , -
Lucas Moura,36.00,"Aug 13, 1992",2012,Copa Sudamericana,9,1.89,2,3,756',20,1 , - , -
Lucas Moura,36.00,"Aug 13, 1992",2012,Série A,21,1.95,6,7,1.814',20,4 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2007,Copa del Rey,4,1.25,2,-,250',19,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2007,LaLiga,37,1.73,19,8,2.934',19,8 , 1 , 1
Sergio Agüero,36.00,"Jun 2, 1988",2007,UEFA Cup,7,2.29,5,3,396',19,- , - , 1
Sergio Agüero,36.00,"Jun 2, 1988",2007,UEFA-Cup Qualifikation,1,3.00,1,1,75',19,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2007,UI Cup,1,3.00,-,-,89',19,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2008,Champions League,8,1.75,3,1,482',20,1 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2008,Champions League Qualifying,1,3.00,1,2,87',20,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2008,Copa del Rey,1,000,-,-,72',20,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2008,LaLiga,37,1.78,17,12,2.948',20,3 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2009,Champions League,6,0.50,2,-,444',21,1 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2009,Champions League Qualifying,2,3.00,2,-,165',21,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2009,Copa del Rey,7,1.86,1,4,523',21,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2009,Europa League,8,1.38,2,3,721',21,2 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2009,LaLiga,31,1.26,12,5,2.196',21,6 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2010,Copa del Rey,4,1.75,3,1,340',22,1 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2010,Europa League,4,1.75,3,1,266',22,1 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2010,LaLiga,32,1.50,20,4,2.670',22,5 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2010,UEFA Super Cup,1,3.00,1,1,90',22,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2011,Champions League,6,1.67,1,-,323',23,1 , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2011,Community Shield,-,-,-,-,-,23,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2011,Europa League,4,2.25,4,2,272',23,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2011,FA Cup,1,000,1,-,90',23,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2011,League Cup,3,1.33,1,-,192',23,- , - , -
Sergio Agüero,36.00,"Jun 2, 1988",2011,Premier League,34,2.38,23,10,2.594',23,2 , - , -
David Villa,36.00,"Dec 3, 1981",2001,2ª División,5,1.60,4,-,430',20,- , - , -
David Villa,36.00,"Dec 3, 1981",2003,Copa del Rey,8,2.00,4,-,648',22,1 , - , -
David Villa,36.00,"Dec 3, 1981",2003,LaLiga,38,1.18,17,1,3.304',22,3 , - , -
David Villa,36.00,"Dec 3, 1981",2004,Copa del Rey,1,000,-,-,90',23,- , - , -
David Villa,36.00,"Dec 3, 1981",2004,LaLiga,35,1.40,15,1,2.810',23,9 , - , -
David Villa,36.00,"Dec 3, 1981",2004,Supercopa,2,1.50,-,1,146',23,- , - , -
David Villa,36.00,"Dec 3, 1981",2004,UEFA Cup,10,2.10,2,1,821',23,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1992,KNVB Beker,5.0,3.0,4,1,480',19,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1992,PTT Telecomp.,33.0,2.06,3,6,2.970',19,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1992,UEFA Cup,8.0,2.63,1,2,715',19,1 , - , -
Marc Overmars,36.00,"Mar 29, 1973",1993,Cup Winners' Cup,5.0,1.4,-,1,354',20,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1993,Johan Cruijff Schaal,1.0,3.0,1,-,85',20,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1993,KNVB Beker,4.0,2.25,-,-,342',20,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1993,PTT Telecomp.,33.0,2.42,12,8,2.821',20,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1994,Champions League,11.0,2.27,1,2,782',21,1 , - , -
Marc Overmars,36.00,"Mar 29, 1973",1994,KNVB Beker,3.0,2.0,-,1,300',21,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1994,PTT Telecomp.,28.0,2.5,8,10,2.036',21,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1995,Champions League,6.0,2.67,2,2,524',22,1 , - , -
Marc Overmars,36.00,"Mar 29, 1973",1995,Intercontinental Cup,1.0,3.0,-,-,67',22,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1995,Johan Cruijff Schaal,1.0,3.0,-,-,120',22,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1995,PTT Telecomp.,15.0,2.87,10,5,1.271',22,1 , - , -
Marc Overmars,36.00,"Mar 29, 1973",1996,Amstel Cup,1.0,0.0,-,-,68',23,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1996,Champions League,10.0,1.6,-,1,891',23,- , - , -
Marc Overmars,36.00,"Mar 29, 1973",1996,PTT Telecomp.,25.0,1.68,2,2,2.023',23,- , - , -
Richarlison,35.28,"May 10, 1997",2017,EFL Cup,1.0,0.0,-,-,90',20,- , - , -
Richarlison,35.28,"May 10, 1997",2017,FA Cup,2.0,1.5,-,-,111',20,- , - , -
Richarlison,35.28,"May 10, 1997",2017,Premier League,38.0,1.08,5,5,2.827',20,4 , - , -
Richarlison,35.28,"May 10, 1997",2018,EFL Cup,1.0,0.0,-,-,30',21,- , - , -
Richarlison,35.28,"May 10, 1997",2018,FA Cup,2.0,1.5,1,-,100',21,- , - , -
Richarlison,35.28,"May 10, 1997",2018,Premier League,35.0,1.49,13,2,2.679',21,5 , - , 1
Richarlison,35.28,"May 10, 1997",2019,EFL Cup,4.0,2.25,2,1,331',22,1 , - , -
Richarlison,35.28,"May 10, 1997",2019,FA Cup,1.0,0.0,-,-,90',22,- , - , -
Richarlison,35.28,"May 10, 1997",2019,Premier League,36.0,1.31,13,3,3.080',22,8 , - , -
Richarlison,35.28,"May 10, 1997",2020,EFL Cup,2.0,3.0,3,-,137',23,- , - , -
Richarlison,35.28,"May 10, 1997",2020,Premier League,4.0,3.0,1,2,295',23,1 , - , -
Richarlison,35.28,"May 10, 1997",2016,Série A,28.0,1.21,4,1,1.573',19,2 , - , -
Richarlison,35.28,"May 10, 1997",2017,Copa Sudamericana,4.0,2.25,2,1,360',20,1 , - , -
Richarlison,35.28,"May 10, 1997",2017,Série A,14.0,1.43,5,5,1.231',20,4 , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2012,Beker van Belgie,2,1.50,-,-,102',19,- , - , 1
Michy Batshuayi,35.10,"Oct 2, 1993",2012,JPL Playoff I,10,1.70,4,1,624',19,1 , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2012,Jupiler Pro League,22,1.68,7,4,1.433',19,1 , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2012,Jupiler Pro League playoff Europa League,2,1.50,1,-,149',19,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2013,Beker van Belgie,1,000,-,-,90',20,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2013,Europa League,6,0.67,1,1,366',20,2 , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2013,Europa League Qualifying,4,3.00,1,2,265',20,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2013,JPL Playoff I,9,1.33,3,2,733',20,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2013,Jupiler Pro League,29,2.31,18,3,2.310',20,6 , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2014,Coupe de France,1,000,-,-,120',21,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2014,Coupe de la Ligue,1,000,1,-,90',21,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2014,Ligue 1,26,1.54,9,-,897',21,1 , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2015,Coupe de France,5,2.40,2,-,477',22,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2015,Coupe de la Ligue,2,1.50,-,1,183',22,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2015,Europa League,7,1.43,4,-,553',22,1 , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2015,Ligue 1,36,1.22,17,9,2.937',22,7 , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2016,EFL Cup,3,2.00,2,-,224',23,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2016,FA Cup,5,2.40,2,2,243',23,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2016,Premier League,20,2.25,5,1,235',23,- , - , -
Michy Batshuayi,35.10,"Oct 2, 1993",2016,Premier League 2,1,3.00,2,-,90',23,- , - , -
Didier Drogba,34.65,"Mar 11, 1978",2000,Coupe de France,1,000,-,-,57',22,- , - , -
Didier Drogba,34.65,"Mar 11, 1978",2000,Ligue 2,11,1.27,-,-,351',22,- , - , -
Didier Drogba,34.65,"Mar 11, 1978",2001,Coupe de France,1,000,1,-,68',23,1 , - , -
Didier Drogba,34.65,"Mar 11, 1978",2001,Coupe de la Ligue,2,1.50,1,-,119',23,- , - , -
Didier Drogba,34.65,"Mar 11, 1978",2001,Ligue 1,11,1.18,3,1,806',23,4 , - , -
Didier Drogba,34.65,"Mar 11, 1978",2001,Ligue 2,21,1.48,5,-,871',23,1 , - , -
Didier Drogba,34.65,"Mar 11, 1978",1998,Ligue 2,2,1.50,-,-,45',20,- , - , -
Didier Drogba,34.65,"Mar 11, 1978",1999,Coupe de la Ligue,2,1.50,-,-,70',21,- , - , -
Didier Drogba,34.65,"Mar 11, 1978",1999,Ligue 2,30,1.20,7,-,1.454',21,5 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2014,CONCACAF Champions League,5.0,1.6,1,3,312',19,1 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2014,Liga MX Apertura,17.0,1.47,4,3,1.388',19,1 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2014,Liga MX Clausura,14.0,1.57,4,-,1.157',19,1 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2014,Liguilla Apertura,2.0,1.0,-,-,180',19,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2014,Liguilla Clausura,2.0,3.0,-,1,180',19,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2015,Copa MX Apertura,3.0,0.33,-,-,162',20,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2015,Copa MX Clausura,4.0,1.0,-,-,172',20,1 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2015,Liga MX Apertura,17.0,1.24,4,4,1.498',20,3 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2015,Liga MX Clausura,17.0,1.76,6,5,1.512',20,3 , - , 1
Hirving Lozano,34.20,"Jul 30, 1995",2015,Liguilla Clausura,6.0,2.0,2,1,540',20,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2016,CONCACAF Champions League,8.0,2.25,8,2,673',21,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2016,Liga MX Apertura,13.0,1.92,7,5,1.021',21,3 , 1 , 1
Hirving Lozano,34.20,"Jul 30, 1995",2016,Liga MX Clausura,14.0,1.57,3,-,1.106',21,6 , - , 1
Hirving Lozano,34.20,"Jul 30, 1995",2016,Liguilla Apertura,2.0,0.5,-,-,180',21,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2017,Eredivisie,29.0,2.45,17,11,2.349',22,4 , - , 2
Hirving Lozano,34.20,"Jul 30, 1995",2017,Europa League Qualifying,2.0,0.0,-,-,118',22,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2017,TOTO KNVB beker,3.0,2.0,2,-,300',22,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2018,Champions League,6.0,0.33,2,1,540',23,1 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2018,Champions League Qualifying,2.0,3.0,2,-,177',23,1 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2018,Eredivisie,30.0,2.47,17,11,2.473',23,4 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2018,Johan Cruijff Schaal,1.0,0.0,-,-,61',23,- , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2018,TOTO KNVB beker,1.0,0.0,-,-,22',23,1 , - , -
Hirving Lozano,34.20,"Jul 30, 1995",2016,Campeón de Campeones,1.0,0.0,-,-,90',21,- , - , -
Raúl Jiménez,34.20,"May 5, 1991",2011,Liguilla Clausura,3.0,0.33,-,-,115',20,- , - , -
Raúl Jiménez,34.20,"May 5, 1991",2011,Primera Apertura,6.0,0.83,1,1,418',20,1 , - , -
Raúl Jiménez,34.20,"May 5, 1991",2011,Primera Clausura,9.0,1.89,1,3,395',20,- , - , -
Raúl Jiménez,34.20,"May 5, 1991",2012,Copa MX Apertura,3.0,2.0,-,3,91',21,- , - , -
Raúl Jiménez,34.20,"May 5, 1991",2012,Copa MX Clausura,2.0,1.5,-,-,180',21,- , - , -
Raúl Jiménez,34.20,"May 5, 1991",2012,Liga MX Apertura,12.0,2.08,3,1,987',21,2 , - , -
